"pageid","session","party","constituency","constituency2","session_start","session_end","service","country","wikidataid","wikititle","name","sex","ethnicity","religion","birth","death","birthplace","deathplace"
"984920",19,"CSU","Fürth","Bayern",2017-10-24,2021-10-24,1461,"DEU","Q107018","Christian_Schmidt","Christian Schmidt","male","white","protestantism lutheran",1957-08-26,NA,"49.45,10.46667",NA
"7902506",19,"SPD","Landesliste","Hessen",2017-10-24,2021-10-24,1461,"DEU","Q15433815","Dagmar_Schmidt_(Politikerin,_1973)","Dagmar Schmidt","female","white",NA,1973-03-13,NA,"50.58333,8.66667",NA
"695956",19,"BÜNDNIS 90/DIE GRÜNEN","Landesliste","Nordrhein-Westfalen",2017-10-24,2021-10-24,1461,"DEU","Q71670","Frithjof_Schmidt","Frithjof Schmidt","male","white",NA,1953-04-17,NA,"51.88111,10.56222",NA
"10069855",19,"BÜNDNIS 90/DIE GRÜNEN","Landesliste","Bayern",2017-10-24,2021-10-24,1461,"DEU","Q40998233","Stefan_Schmidt_(Politiker)","Stefan Schmidt","male",NA,NA,1981-05-19,NA,"49.2,11.31667",NA
"14926",19,"SPD","Landesliste","Nordrhein-Westfalen",2017-10-24,2021-10-24,1461,"DEU","Q61307","Ulla_Schmidt","Ulla Schmidt","female","white",NA,1949-06-13,NA,"50.77621,6.08379",NA
"8849977",19,"SPD","Bremen II – Bremerhaven","Bremen",2017-10-24,2021-10-24,1461,"DEU","Q20243187","Uwe_Schmidt_(Politiker,_1966)","Uwe Schmidt","male","white","protestantism evangelical",1966-02-14,NA,"53.55,8.58333",NA
"10009591",19,"CDU","Lübeck","Schleswig-Holstein",2017-10-24,2021-10-24,1461,"DEU","Q40974933","Claudia_Schmidtke","Claudia Schmidtke","female","white",NA,1966-03-29,NA,"54.07139,9.99",NA
"984917",19,"SPD","Landesliste","Thüringen",2017-10-24,2021-10-24,1461,"DEU","Q1045665","Carsten_Schneider","Carsten Schneider","male",NA,"atheism",1976-01-23,NA,"50.97806,11.02917",NA
"10058805",19,"AfD","Landesliste","Nordrhein-Westfalen",2017-10-24,2021-10-24,1461,"DEU","Q40847360","Jörg_Schneider_(Politiker)","Jörg Schneider","male","white",NA,1964-05-14,NA,"51.16667,7.08333",NA
"4756021",19,"CDU","Bitburg","Rheinland-Pfalz",2017-10-24,2021-10-24,1461,"DEU","Q1373882","Patrick_Schnieder","Patrick Schnieder","male","white","catholicism",1968-05-01,NA,"50.04194,6.59472",NA
"411431",19,"CDU","St. Wendel","Saarland",2017-10-24,2021-10-24,1461,"DEU","Q105331","Nadine_Schön","Nadine Schön","female","white","catholicism",1983-06-05,NA,"49.41,6.91",NA
"10071198",19,"SPD","Hameln-Pyrmont – Holzminden","Niedersachsen",2017-10-24,2021-10-24,1461,"DEU","Q40998834","Johannes_Schraps","Johannes Schraps","male",NA,"protestantism lutheran",1983-08-17,NA,"51.98667,9.26361",NA
"10058094",19,"DIE LINKE","Landesliste","Bayern",2017-10-24,2021-10-24,1461,"DEU","Q40998077","Eva_Schreiber","Eva Schreiber","female",NA,"catholicism",1958-03-12,NA,"48.13719,11.5755",NA
"6256675",19,"CDU","Waldshut","Baden-Württemberg",2017-10-24,2021-10-24,1461,"DEU","Q1403798","Felix_Schreiner","Felix Schreiner","male","white","protestantism evangelical",1986-01-29,NA,"47.62306,8.21444",NA
"10067371",19,"SPD","Landesliste","Bayern",2017-10-24,2021-10-24,1461,"DEU","Q40998033","Michael_Schrodi","Michael Schrodi","male","white",NA,1977-07-03,NA,"48.13719,11.5755",NA
"10055793",19,"SPD","Potsdam – Potsdam-Mittelmark II – Teltow-Fläming II","Brandenburg",2017-10-24,2021-10-24,1461,"DEU","Q40974942","Manja_Schüle","Manja Schüle","female","white","atheism",1976-08-04,NA,"52.35,14.55",NA
"7898558",19,"SPD","Landesliste","Nordrhein-Westfalen",2017-10-24,2021-10-24,1461,"DEU","Q15813103","Ursula_Schulte","Ursula Schulte","female","white","catholicism",1952-08-09,NA,"52.03306,6.83306",NA
"4751739",19,"FDP","Landesliste","Bayern",2017-10-24,2021-10-24,1461,"DEU","Q1226300","Jimmy_Schulz","Jimmy Schulz","male","white","atheism",1968-10-22,NA,"47.99472,7.84972",NA
"4492780",19,"SPD","Landesliste","Nordrhein-Westfalen",2017-10-24,2021-10-24,1461,"DEU","Q17905","Martin_Schulz","Martin Schulz","male","white",NA,1955-12-20,NA,"50.83861,6.23944",NA
"984901",19,"SPD","Berlin-Spandau – Charlottenburg Nord","Berlin",2017-10-24,2021-10-24,1461,"DEU","Q2372488","Swen_Schulz","Swen Schulz","male","white",NA,1968-03-01,NA,"53.55,10",NA
"10081647",19,"AfD","Landesliste","Hessen",2017-10-24,2021-10-24,1461,"DEU","Q40896698","Uwe_Schulz_(Politiker)","Uwe Schulz","male",NA,NA,1961-12-12,NA,"50.58333,8.66667",NA
"2085073",19,"BÜNDNIS 90/DIE GRÜNEN","Landesliste","Hessen",2017-10-24,2021-10-24,1461,"DEU","Q1784303","Kordula_Schulz-Asche","Kordula Schulz-Asche","female","white","protestantism lutheran",1956-12-31,NA,"52.51667,13.38333",NA
"7890496",19,"CDU","Cottbus – Spree-Neiße","Brandenburg",2017-10-24,2021-10-24,1461,"DEU","Q14946974","Klaus-Peter_Schulze","Klaus-Peter Schulze","male","white","protestantism evangelical",1954-07-03,NA,"51.61667,14.6",NA
"776319",19,"CDU","Viersen","Nordrhein-Westfalen",2017-10-24,2021-10-24,1461,"DEU","Q1724840","Uwe_Schummer","Uwe Schummer","male","white","catholicism",1957-11-14,NA,"-34.93333,138.58333",NA
"4748588",19,"CDU","Lörrach – Müllheim","Baden-Württemberg",2017-10-24,2021-10-24,1461,"DEU","Q688231","Armin_Schuster","Armin Schuster","male","white","catholicism",1961-05-20,NA,"50.43972,7.40167",NA
"984883",19,"SPD","Recklinghausen I","Nordrhein-Westfalen",2017-10-24,2021-10-24,1461,"DEU","Q1444160","Frank_Schwabe","Frank Schwabe","male","white","protestantism evangelical",1970-11-12,NA,"51.61667,7.38333",NA
"4748479",19,"SPD","Herford – Minden-Lübbecke II","Nordrhein-Westfalen",2017-10-24,2021-10-24,1461,"DEU","Q1506477","Stefan_Schwartze_(Politiker)","Stefan Schwartze","male",NA,NA,1974-05-23,NA,"52.2,8.8",NA
"7885179",19,"SPD","Landesliste","Bayern",2017-10-24,2021-10-24,1461,"DEU","Q15434565","Andreas_Schwarz_(Politiker,_1965)","Andreas Schwarz","male","white","protestantism lutheran",1965-03-03,NA,"51.04972,8.4",NA
"940760",19,"SPD","Landesliste","Baden-Württemberg",2017-10-24,2021-10-24,1461,"DEU","Q2154951","Rita_Schwarzelühr-Sutter","Rita Schwarzelühr-Sutter","female","white","catholicism",1962-10-13,NA,"47.62306,8.21444",NA
"10079157",19,"CDU","Mansfeld","Sachsen-Anhalt",2017-10-24,2021-10-24,1461,"DEU","Q40999416","Torsten_Schweiger","Torsten Schweiger","male","white","atheism",1968-02-29,NA,"51.72917,12.45556",NA
"10057802",19,"FDP","Landesliste","Niedersachsen",2017-10-24,2021-10-24,1461,"DEU","Q40998778","Matthias_Seestern-Pauly","Matthias Seestern-Pauly","male","white",NA,1984-02-28,NA,"52.27889,8.04306",NA
"4748827",19,"CDU","Euskirchen – Rhein-Erft-Kreis II","Nordrhein-Westfalen",2017-10-24,2021-10-24,1461,"DEU","Q1201365","Detlef_Seif","Detlef Seif","male","white","protestantism lutheran",1962-08-15,NA,"50.65972,6.79167",NA
"10056712",19,"AfD","Landesliste","Baden-Württemberg",2017-10-24,2021-10-24,1461,"DEU","Q40436370","Thomas_Seitz_(Politiker)","Thomas Seitz","male",NA,"atheism",1967-10-08,NA,"48.25556,7.81194",NA
"237886",19,"CDU","Jena – Sömmerda – Weimarer Land I","Thüringen",2017-10-24,2021-10-24,1461,"DEU","Q1698408","Johannes_Selle","Johannes Selle","male","white","protestantism lutheran",1956-01-13,NA,"50.45,11.65",NA
"4237239",19,"CDU","Warendorf","Nordrhein-Westfalen",2017-10-24,2021-10-24,1461,"DEU","Q2141547","Reinhold_Sendker","Reinhold Sendker","male","white","catholicism",1952-10-24,NA,"51.95389,7.99333",NA
"3295072",19,"CDU","Hochsauerlandkreis","Nordrhein-Westfalen",2017-10-24,2021-10-24,1461,"DEU","Q1280872","Patrick_Sensburg","Patrick Ernst Sensburg","male","white","catholicism",1971-06-25,NA,"51.71667,8.76667",NA
"10065653",19,"AfD","Landesliste","Bayern",2017-10-24,2021-10-24,1461,"DEU","Q40879307","Martin_Sichert","Martin Sichert","male","white",NA,1980-06-10,NA,"49.45278,11.07778",NA
"984873",19,"CSU","Bamberg","Bayern",2017-10-24,2021-10-24,1461,"DEU","Q2427303","Thomas_Silberhorn","Thomas Silberhorn","male","white","catholicism",1968-11-12,NA,"49.95,10.86667",NA
"10078959",19,"CDU","Offenbach","Hessen",2017-10-24,2021-10-24,1461,"DEU","Q40998580","Björn_Simon","Björn Simon","male","white","catholicism",1981-05-18,NA,"50.01824,8.78565",NA
"8818696",19,"FDP","Landesliste","Sachsen-Anhalt",2017-10-24,2021-10-24,1461,"DEU","Q19969784","Frank_Sitta","Frank Sitta","male","white","atheism",1978-06-30,NA,"51.46667,11.3",NA
"984869",19,"DIE LINKE","Landesliste","Sachsen-Anhalt",2017-10-24,2021-10-24,1461,"DEU","Q1748314","Petra_Sitte","Petra Sitte","female","white",NA,1960-12-01,NA,"51.04926,13.73836",NA
"4756784",19,"FDP","Landesliste","Baden-Württemberg",2017-10-24,2021-10-24,1461,"DEU","Q1711078","Judith_Skudelny","Judith Skudelny","female","white",NA,1975-10-02,NA,"48.77611,9.1775",NA
"72249",19,"FDP","Landesliste","Hessen",2017-10-24,2021-10-24,1461,"DEU","Q70407","Hermann_Otto_Solms","Hermann Otto Solms","male","white","protestantism lutheran",1940-11-24,NA,NA,NA
"1623691",19,"DIE LINKE","Landesliste","Berlin",2017-10-24,2021-10-24,1461,"DEU","Q124581","Evrim_Sommer","Evrim Sommer","female","white","atheism",1971-02-07,NA,"39.16944,41.45417",NA
"7889846",19,"CDU","Magdeburg","Sachsen-Anhalt",2017-10-24,2021-10-24,1461,"DEU","Q14946180","Tino_Sorge","Tino Sorge","male","white",NA,1975-03-04,NA,"50.68722,10.91417",NA
"177205",19,"CDU","Steinfurt I – Borken I","Nordrhein-Westfalen",2017-10-24,2021-10-24,1461,"DEU","Q86294","Jens_Spahn","Jens Spahn","male","white","catholicism",1980-05-16,NA,"52.06667,7",NA
"8383270",19,"AfD","Landesliste","Sachsen",2017-10-24,2021-10-24,1461,"DEU","Q18019298","Detlev_Spangenberg","Detlev Spangenberg","male","white","protestantism lutheran",1944-04-10,NA,"50.83333,12.91667",NA
"10059058",19,"AfD","Landesliste","Baden-Württemberg",2017-10-24,2021-10-24,1461,"DEU","Q40983005","Dirk_Spaniel","Dirk Spaniel","male",NA,NA,1971-11-03,NA,"50.81667,8.76667",NA
"7888012",19,"SPD","Landesliste","Niedersachsen",2017-10-24,2021-10-24,1461,"DEU","Q15813124","Rainer_Spiering","Rainer Spiering","male","white","protestantism lutheran",1956-01-27,NA,"52.11667,8.2",NA
"10070907",19,"AfD","Landesliste","Brandenburg",2017-10-24,2021-10-24,1461,"DEU","Q40846468","René_Springer","René Springer","male",NA,NA,1979-07-15,NA,"52.51667,13.38333",NA
"7935089",19,"SPD","Landesliste","Niedersachsen",2017-10-24,2021-10-24,1461,"DEU","Q15813114","Svenja_Stadler","Svenja Stadler","female","white",NA,1976-08-26,NA,"53.14389,8.21389",NA
"10055490",19,"CSU","Fürstenfeldbruck","Bayern",2017-10-24,2021-10-24,1461,"DEU","Q40915597","Katrin_Staffler","Katrin Staffler","female","white","catholicism",1981-11-04,NA,"48.26028,11.43417",NA
"7934740",19,"SPD","Landesliste","Bayern",2017-10-24,2021-10-24,1461,"DEU","Q15813133","Martina_Stamm-Fibich","Martina Stamm-Fibich","female","white","protestantism evangelical",1965-04-23,NA,"49.59639,11.00444",NA
"10036104",19,"FDP","Landesliste","Hessen",2017-10-24,2021-10-24,1461,"DEU","Q39080194","Bettina_Stark-Watzinger","Bettina Stark-Watzinger","female","white","catholicism",1968-05-12,NA,"50.11361,8.67972",NA
"172397",19,"CDU","Berlin-Reinickendorf","Berlin",2017-10-24,2021-10-24,1461,"DEU","Q1444251","Frank_Steffel","Frank Steffel","male","white","protestantism evangelical",1966-03-02,NA,"52.51667,13.38333",NA
"4753212",19,"SPD","Landesliste","Mecklenburg-Vorpommern",2017-10-24,2021-10-24,1461,"DEU","Q2301738","Sonja_Steffen","Sonja Steffen","female","white","catholicism",1963-10-22,NA,"50.5456,6.40972",NA
"7886629",19,"CSU","München-Ost","Bayern",2017-10-24,2021-10-24,1461,"DEU","Q15813189","Wolfgang_Stefinger","Wolfgang Stefinger","male","white","catholicism",1985-04-20,NA,"48.13719,11.5755",NA
"7888405",19,"CDU","Mittelems","Niedersachsen",2017-10-24,2021-10-24,1461,"DEU","Q15782057","Albert_Stegemann","Albert Stegemann","male","white","protestantism evangelical",1976-03-09,NA,"52.43333,7.06667",NA
"10059284",19,"CDU","Trier","Rheinland-Pfalz",2017-10-24,2021-10-24,1461,"DEU","Q40999248","Andreas_Steier","Andreas Steier","male","white",NA,1972-01-07,NA,"49.75667,6.64139",NA
"10057321",19,"SPD","Kiel","Schleswig-Holstein",2017-10-24,2021-10-24,1461,"DEU","Q40999283","Mathias_Stein","Mathias Stein","male","white",NA,1970-02-21,NA,"54.32333,10.13944",NA
"3513139",19,"CDU","Rostock – Landkreis Rostock II","Mecklenburg-Vorpommern",2017-10-24,2021-10-24,1461,"DEU","Q2078469","Peter_Stein_(Politiker)","Peter Stein","male","white","protestantism lutheran",1968-01-18,NA,"50.87556,8.01667",NA
"7888130",19,"CDU","Prignitz – Ostprignitz-Ruppin – Havelland I","Brandenburg",2017-10-24,2021-10-24,1461,"DEU","Q14944335","Sebastian_Steineke","Sebastian Steineke","male","white","protestantism lutheran",1973-06-19,NA,"53.55,10",NA
"7885828",19,"CDU","Neustadt – Speyer","Rheinland-Pfalz",2017-10-24,2021-10-24,1461,"DEU","Q15813787","Johannes_Steiniger","Johannes Steiniger","male","white",NA,1987-06-18,NA,"49.4618,8.17236",NA
"984981",19,"DIE LINKE","Landesliste","Thüringen",2017-10-24,2021-10-24,1461,"DEU","Q1739640","Kersten_Steinke","Kersten Steinke","female","white",NA,1958-12-07,NA,"51.35583,11.10111",NA
"938350",19,"CDU","Schwäbisch Hall – Hohenlohe","Baden-Württemberg",2017-10-24,2021-10-24,1461,"DEU","Q88346","Christian_von_Stetten","Christian von Stetten","male","white","protestantism evangelical",1970-07-24,NA,"48.77611,9.1775",NA
"4749468",19,"CDU","Burgenland – Saalekreis","Sachsen-Anhalt",2017-10-24,2021-10-24,1461,"DEU","Q1222886","Dieter_Stier","Dieter Stier","male","white",NA,1964-06-29,NA,"51.2,11.96667",NA
"7862843",19,"AfD","Landesliste","Berlin",2017-10-24,2021-10-24,1461,"DEU","Q14924803","Beatrix_von_Storch","Beatrix von Storch","female","white","protestantism evangelical",1971-05-27,NA,"53.86972,10.68639",NA
"972292",19,"CDU","Segeberg – Stormarn-Mitte","Schleswig-Holstein",2017-10-24,2021-10-24,1461,"DEU","Q1514515","Gero_Storjohann","Gero Storjohann","male","white",NA,1958-02-12,NA,"53.93556,10.30889",NA
"4747733",19,"CSU","Ostallgäu","Bayern",2017-10-24,2021-10-24,1461,"DEU","Q2343892","Stephan_Stracke","Stephan Stracke","male","white","catholicism",1974-04-01,NA,"47.76667,10.61667",NA
"8003403",19,"FDP","Landesliste","Nordrhein-Westfalen",2017-10-24,2021-10-24,1461,"DEU","Q15391841","Marie-Agnes_Strack-Zimmermann","Marie-Agnes Strack-Zimmermann","female","white","catholicism",1958-03-10,NA,"51.21667,6.81667",NA
"10059245",19,"DIE LINKE","Landesliste","Nordrhein-Westfalen",2017-10-24,2021-10-24,1461,"DEU","Q40999023","Friedrich_Straetmanns","Friedrich Straetmanns","male",NA,"protestantism lutheran",1961-08-05,NA,"52.01667,8.51667",NA
"10057178",19,"FDP","Landesliste","Baden-Württemberg",2017-10-24,2021-10-24,1461,"DEU","Q40998001","Benjamin_Strasser_(Politiker)","Benjamin Strasser","male","white",NA,1987-02-09,NA,"47.80777,9.64172",NA
"190075",19,"CSU","Rottal-Inn","Bayern",2017-10-24,2021-10-24,1461,"DEU","Q1366360","Max_Straubinger","Max Straubinger","male","white","catholicism",1954-08-12,NA,"48.56667,12.75",NA
"3196736",19,"BÜNDNIS 90/DIE GRÜNEN","Landesliste","Hessen",2017-10-24,2021-10-24,1461,"DEU","Q2591533","Wolfgang_Strengmann-Kuhn","Wolfgang Strengmann-Kuhn","male","white",NA,1964-05-20,NA,"51.56667,6.73333",NA
"4724147",19,"CDU","Ludwigslust-Parchim II – Nordwestmecklenburg II – Landkreis Rostock I","Mecklenburg-Vorpommern",2017-10-24,2021-10-24,1461,"DEU","Q1729573","Karin_Strenz","Karin Strenz","female","white","protestantism lutheran",1967-10-14,NA,"53.46306,12.02833",NA
"190066",19,"CDU","Elbe-Elster – Oberspreewald-Lausitz II","Brandenburg",2017-10-24,2021-10-24,1461,"DEU","Q1514088","Michael_Stübgen","Michael Stübgen","male","white","protestantism evangelical",1959-10-17,NA,"51.5,13.8",NA
"10061989",19,"BÜNDNIS 90/DIE GRÜNEN","Landesliste","Baden-Württemberg",2017-10-24,2021-10-24,1461,"DEU","Q40997607","Margit_Stumpp","Margit Stumpp","female","white",NA,1963-04-13,NA,"48.04972,9.33",NA
"5941254",19,"FDP","Landesliste","Hamburg",2017-10-24,2021-10-24,1461,"DEU","Q95577","Katja_Suding","Katja Suding","female","white",NA,1975-12-30,NA,"52.73056,8.28861",NA
"4777570",19,"SPD","Stadt Hannover I","Niedersachsen",2017-10-24,2021-10-24,1461,"DEU","Q1262015","Kerstin_Tack","Kerstin Tack","female","white",NA,1968-11-11,NA,"52.71667,10.73333",NA
"984852",19,"DIE LINKE","Landesliste","Brandenburg",2017-10-24,2021-10-24,1461,"DEU","Q1743644","Kirsten_Tackmann","Kirsten Tackmann","female",NA,NA,1960-09-24,NA,"50.71667,10.45",NA
"10058072",19,"DIE LINKE","Landesliste","Baden-Württemberg",2017-10-24,2021-10-24,1461,"DEU","Q40997976","Jessica_Tatti","Jessica Tatti","female",NA,"protestantism evangelical",1981-04-22,NA,"48.94056,9.2575",NA
"4754744",19,"CDU","Main-Kinzig – Wetterau II – Schotten","Hessen",2017-10-24,2021-10-24,1461,"DEU","Q124622","Peter_Tauber","Peter Tauber","male","white","protestantism evangelical",1974-08-22,NA,"50.11361,8.67972",NA
"7934705",19,"SPD","Landesliste","Bayern",2017-10-24,2021-10-24,1461,"DEU","Q15432230","Claudia_Tausend","Claudia Tausend","female","white","catholicism",1964-07-22,NA,"48.45,12.33333",NA
"6874322",19,"CDU","Rheinisch-Bergischer Kreis","Nordrhein-Westfalen",2017-10-24,2021-10-24,1461,"DEU","Q1610440","Hermann-Josef_Tebroke","Hermann-Josef Tebroke","male","white","catholicism",1964-01-19,NA,"51.83333,6.70056",NA
"4829434",19,"FDP","Landesliste","Brandenburg",2017-10-24,2021-10-24,1461,"DEU","Q1710235","Linda_Teuteberg","Linda Teuteberg","female","white","protestantism evangelical",1981-04-22,NA,"52.29167,13.625",NA
"397039",19,"FDP","Landesliste","Baden-Württemberg",2017-10-24,2021-10-24,1461,"DEU","Q109925","Michael_Theurer","Michael Theurer","male","white","protestantism evangelical",1967-01-12,NA,"48.52,9.05556",NA
"7713855",19,"SPD","Hamm – Unna II","Nordrhein-Westfalen",2017-10-24,2021-10-24,1461,"DEU","Q15813128","Michael_Thews","Michael Thews","male","white",NA,1964-09-06,NA,"53.55,8.58333",NA
"10065893",19,"CDU","Soest","Nordrhein-Westfalen",2017-10-24,2021-10-24,1461,"DEU","Q41580479","Hans-Jürgen_Thies","Hans-Jürgen Thies","male","white","protestantism evangelical",1955-08-11,NA,"52.62556,10.0825",NA
"4798245",19,"FDP","Landesliste","Bayern",2017-10-24,2021-10-24,1461,"DEU","Q2343911","Stephan_Thomae","Stephan Thomae","male","white","catholicism",1968-06-19,NA,"47.73333,10.31667",NA
"6100848",19,"CDU","Heilbronn","Baden-Württemberg",2017-10-24,2021-10-24,1461,"DEU","Q2643140","Alexander_Throm","Alexander Throm","male","white","protestantism evangelical",1968-09-08,NA,"49.15,9.21667",NA
"1418679",19,"CDU","Brandenburg an der Havel – Potsdam-Mittelmark I – Havelland III – Teltow-Fläming I","Brandenburg",2017-10-24,2021-10-24,1461,"DEU","Q1223301","Dietlind_Tiemann","Dietlind Tiemann","female","white","catholicism",1955-08-30,NA,"52.4,12.16667",NA
"672415",19,"CDU","Erfurt – Weimar – Weimarer Land II","Thüringen",2017-10-24,2021-10-24,1461,"DEU","Q584897","Antje_Tillmann","Antje Tillmann","female","white","catholicism",1964-08-28,NA,"51.21667,6.81667",NA
"7021306",19,"FDP","Landesliste","Nordrhein-Westfalen",2017-10-24,2021-10-24,1461,"DEU","Q1295233","Manfred_Todtenhausen","Manfred Todtenhausen","male","white",NA,1950-12-08,NA,"51.26667,7.18333",NA
"984840",19,"FDP","Landesliste","Baden-Württemberg",2017-10-24,2021-10-24,1461,"DEU","Q1429938","Florian_Toncar","Florian Toncar","male",NA,"protestantism evangelical",1979-10-18,NA,"53.55,10",NA
"4479714",19,"SPD","Gelsenkirchen","Nordrhein-Westfalen",2017-10-24,2021-10-24,1461,"DEU","Q1901834","Markus_Töns","Markus Töns","male","white","catholicism",1964-01-01,NA,"51.51667,7.1",NA
"7901571",19,"SPD","Landesliste","Bayern",2017-10-24,2021-10-24,1461,"DEU","Q15793668","Carsten_Träger","Carsten Träger","male","white","protestantism lutheran",1973-10-25,NA,"49.47833,10.99028",NA
"4748943",19,"BÜNDNIS 90/DIE GRÜNEN","Landesliste","Saarland",2017-10-24,2021-10-24,1461,"DEU","Q1416148","Markus_Tressel","Markus Tressel","male","white",NA,1977-04-17,NA,"49.31667,6.75",NA
"2590",19,"BÜNDNIS 90/DIE GRÜNEN","Landesliste","Niedersachsen",2017-10-24,2021-10-24,1461,"DEU","Q11762","Jürgen_Trittin","Jürgen Trittin","male","white",NA,1954-07-25,NA,"53.16861,8.625",NA
"9989469",19,"CDU","Homburg","Saarland",2017-10-24,2021-10-24,1461,"DEU","Q33519815","Markus_Uhl_(Politiker)","Markus Uhl","male","white","catholicism",1979-10-31,NA,"50.94222,6.95778",NA
"10030937",19,"FDP","Landesliste","Bayern",2017-10-24,2021-10-24,1461,"DEU","Q38504341","Andrew_Ullmann","Andrew Ullmann","male","white","catholicism",1963-01-02,NA,"34.05,-118.25",NA
"10064860",19,"FDP","Landesliste","Thüringen",2017-10-24,2021-10-24,1461,"DEU","Q40999439","Gerald_Ullrich","Gerald Ullrich","male","white","protestantism evangelical",1962-12-23,NA,"50.71667,10.45",NA
"7886698",19,"CSU","Augsburg-Stadt","Bayern",2017-10-24,2021-10-24,1461,"DEU","Q14943609","Volker_Ullrich_(Politiker)","Volker Michael Ullrich","male","white","catholicism",1975-10-14,NA,"48.21667,10.08333",NA
"984835",19,"DIE LINKE","Landesliste","Rheinland-Pfalz",2017-10-24,2021-10-24,1461,"DEU","Q2643176","Alexander_Ulrich","Alexander Ulrich","male","white","protestantism evangelical",1971-02-11,NA,"49.53472,7.39806",NA
"5812028",19,"CDU","Dresden II – Bautzen II","Sachsen",2017-10-24,2021-10-24,1461,"DEU","Q696432","Arnold_Vaatz","Arnold Vaatz","male","white","protestantism evangelical",1955-08-09,NA,"50.76667,12.06667",NA
"7899846",19,"CDU","Wetterau I","Hessen",2017-10-24,2021-10-24,1461,"DEU","Q15021037","Oswin_Veith","Oswin Veith","male","white","catholicism",1961-05-16,NA,"50.2992,8.75139",NA
